SDSS_Names_14,Plate_14,Mjd_14,Fiber_14,Mbh_14,Mbh_err_14,Lbol_14,Quality_Lbol_14,Redd_14,Quality_Redd_14
081915.80+290859.5,5306,55926,688,9.219792425385187,0.017276689348197698,46.83527172872657,0,-0.5243997830598578,0
115345.18+082024.9,5430,56000,106,9.112745321585054,0.023409033664995398,46.673715603068906,0,-0.5789088049173864,0
021725.90-045215.4,5774,56002,738,9.32305776490296,0.0690913276130984,46.70282203074153,0,-0.7601148205626683,0
103153.80+355057.0,6014,56072,778,9.110867032731745,0.11787367650967698,46.789248095788395,0,-0.46149802334458917,-999
122328.02+315757.4,6035,56076,802,9.240944124904011,0.020347207608892814,46.85886688540787,0,-0.5219563258973797,0
085045.73+110840.5,6685,56412,390,9.610783265311973,0.07628449819259922,47.15163885483764,0,-0.5990234968755692,0
135154.95+123912.2,7656,57338,951,9.750116359050281,0.0634127477560775,46.73843308259817,0,-1.1515623628533493,0
011121.18+183426.5,8736,57400,745,8.86004730060181,0.09174942746552381,46.855134866940446,0,-0.14479152006260257,0
004129.91+115610.9,7676,57329,422,9.235658998153493,0.033352827004684844,46.77287801888091,0,-0.6026600656738222,-999
090617.01+043628.8,5890,56037,317,9.581949637044099,0.02419487967581382,46.97421450137209,0,-0.7476142220732492,0
103100.32+095606.8,5895,56046,184,8.669086999977257,0.19483047610691384,47.17270063469651,0,0.3637345483180157,-999
111314.11+464144.4,6000,56102,703,9.564579454744992,0.08863347319183142,47.16006630209288,0,-0.5443922390533517,0
004106.88-005034.9,6112,56191,806,9.16629150839643,0.10800081338552583,46.8440458253627,0,-0.4621247694349703,0
122932.12+324817.5,6712,56421,156,9.001802705169583,0.042313716049493855,46.59042161840794,0,-0.5512601731628842,0
103144.16+155844.8,6974,56442,298,9.305684167210032,0.04710634463861743,46.66732098555484,0,-0.7782422680564328,0
124330.96+280510.8,7666,57339,765,9.26088004895478,0.050238569000270704,46.746730577404016,0,-0.6540285579520031,-999
020634.47-002612.4,8860,57458,598,8.918190662672734,0.4582617124312796,47.04337055498434,0,-0.014699194089630059,-999
004142.59+222632.3,8729,57399,251,9.321871417951817,0.03071464287938972,46.557263740849045,0,-0.9044867635040107,0
075951.94+215448.1,7314,56990,308,9.079188348118066,0.053781950780094366,46.608903254844165,0,-0.6101641796751399,0
124159.32+432302.3,7653,57306,943,9.417113000991568,0.03952614228824147,46.93256761440352,0,-0.6244244729892899,0
005447.95+083712.7,8729,57399,784,9.354926563757854,0.052756289382049515,46.83799361739628,0,-0.6568120327628134,0
101603.97+065644.0,4686,56013,995,9.115359739890382,0.03438880790712061,47.254215732488454,0,-0.0010230938031662452,0
111102.59+354803.0,5420,56009,478,9.068852279114905,0.058373679290217244,46.84885177479918,0,-0.3598795907169646,-999
085207.40+355625.3,5876,56042,228,9.29493845491487,0.06208471646227108,46.851432959947935,0,-0.5833845813681738,0
104402.70+604645.7,6002,56104,336,8.91314165775776,0.02729136240379769,46.72959934280277,0,-0.3234214013562281,0
104524.62+280111.6,6003,56311,298,9.251940637896846,0.024612943490302554,46.667233813878774,0,-0.7245859104193109,0
122913.64+403349.9,6737,56365,556,9.174263785158983,0.043527130197884116,46.620540028392995,0,-0.6936028431672271,0
110216.48+414147.2,6970,56444,832,9.033404500388427,0.03180288784162312,46.784248294910924,0,-0.38903529187874153,0
024511.99-031051.3,7378,56715,173,9.332503934553685,0.039207232754977936,46.621400992522226,0,-0.8509820284326982,-999
000301.72+083518.2,7835,56986,183,9.394499723080187,0.05539044997145408,46.65821173086505,0,-0.8761670786163781,-999
083259.48+110326.6,8825,57451,566,9.306740578417221,0.028907176376399276,46.594964063249996,0,-0.8516556015684636,0
140159.21+393812.5,7579,56954,301,9.220889346494062,0.17848878380261415,46.682123365169915,0,-0.6786450677253858,0
133720.96+550534.5,5212,56016,36,9.760706234170438,0.016240100276327853,47.36003448545248,0,-0.5405508351191967,0
085425.44+103858.8,5336,55957,430,9.039692524615472,0.032680437426726786,46.73039428270498,0,-0.4491773283117323,0
111149.88+282030.2,5455,56009,770,9.210874958726738,0.05729108092780801,46.90710776871068,0,-0.44364627641729565,0
084150.76+342620.0,7096,56683,851,9.11580531069764,0.03848588168124305,46.91200129314253,0,-0.34368310395634805,0
123924.16+394249.1,7654,57330,687,8.973918052441569,0.040803351626161846,46.75810671585329,0,-0.35569042298951997,0
012608.23-022347.6,8792,57364,377,9.131537201138633,0.018197585632078364,46.65301570333235,0,-0.618400584207521,0
001813.73+093104.9,7860,57006,488,9.449146005695997,0.019523207081742513,46.851153882097506,0,-0.7378712099997299,0
085815.84+233910.5,5353,55980,8,9.502561426424794,0.12428619567296517,47.03357810504374,0,-0.6088624077822954,0
094525.41+541931.1,5380,55980,910,9.313533952220563,0.02106131099158081,47.07086531978829,0,-0.3825477188335126,0
102349.11+575747.4,5398,56011,911,8.607002890763534,0.037730757479553755,46.822955050189705,0,0.07607307302493267,0
021653.60-043045.8,5728,56334,996,9.271271504394452,0.017251826575445373,46.96455080688751,0,-0.44659978390818195,0
101954.63+314159.6,7103,56661,296,9.046302565535154,0.025586698595302063,47.28508867682658,0,0.09890702489018986,0
001330.80+093856.3,7864,56979,100,9.30670584439461,0.08900974007182795,46.69261448632572,0,-0.7539704444701255,-999
111502.65-002344.3,8206,57424,855,8.97834466158751,0.027073676431140746,46.56727897203633,0,-0.5509447759524219,0
092702.30+043308.2,7403,57071,239,8.826372031854229,0.07548498182212243,46.57023459585869,0,-0.3960165223967742,0
125505.42-011620.8,7670,57328,42,8.863320127914754,0.2893363433109206,46.86594858360531,0,-0.13725063071068364,0
014049.23+120337.4,7671,57360,342,9.12466715930985,0.03172135996185738,46.653539935448244,0,-0.6110063102628446,0
003738.16+282347.2,7627,56933,610,9.413719506722623,0.01901545026761774,46.89261718082474,0,-0.6609814122991191,0
115845.92+391230.8,6621,56366,216,9.166605534554915,0.09202900602126685,46.77145232888896,0,-0.5350322920671912,-999
143005.34+505743.7,6737,56365,778,9.360526305964822,0.018120782423243487,47.03914119949674,0,-0.4612641928693206,0
142738.36+325320.0,7670,57328,178,9.299803178078218,0.01709833553337439,46.905843154746066,0,-0.5338391097333908,0
003444.98+001637.0,7822,57041,241,8.852111564397317,0.05981004649057093,46.76955346544015,0,-0.2224371853584089,0
123751.07+032515.2,7598,56956,437,8.906569670779355,0.03323714180711934,46.75203979087082,0,-0.29440896630977614,0
135422.93+520531.3,7703,57333,656,9.287051252951308,0.023501310784270958,46.66547810648782,0,-0.7614522328647287,0
082352.51+195342.6,5288,55865,944,8.956352948066563,0.0609073361116055,46.71859034847577,0,-0.3776416859920301,0
081303.05+502822.3,5298,55979,186,8.92356866581547,0.05125559108347014,46.873592854715724,0,-0.18985489750098422,0
112605.21+515508.5,6484,56358,792,9.1860034847986,0.019865668613601086,46.78582547715132,0,-0.5400570940485193,0
114210.19+350437.7,6492,56362,581,9.434201649229948,0.027147187494389574,46.76869315692862,0,-0.8053875787025665,-999
083215.04+270611.4,7291,56992,102,9.829533161715645,0.03875569253243145,47.48701880222234,0,-0.4823934458945463,-999
003837.00+304802.1,7835,56986,464,9.4420159217438,0.014955441396655559,47.04038660480821,0,-0.5415084033368274,0
081819.52+330047.1,4870,55923,484,9.475536489049272,0.02147033017552546,47.20547692917744,0,-0.4099386462730676,0
081116.54+503626.4,5158,55913,136,9.570774909280074,0.019381241311225466,47.100788710316564,0,-0.609865285364748,0
015222.98+030226.0,5287,55952,34,9.393232196095381,0.03498563664162881,46.84297007723399,0,-0.6901412052626272,0
082505.54+540229.0,5712,56602,74,9.301598769893998,0.14416719174854162,46.91098970248095,0,-0.5304881538142896,-999
015143.49+273521.7,5739,55976,762,8.672529928783309,0.13989439622918717,46.7900187365376,0,-0.022390278646950704,0
090238.63+370045.4,6430,56299,513,9.370311554769753,0.06412441194267562,46.928770271306504,0,-0.5814203698644872,0
085623.61+175654.9,6457,56330,98,8.76246257977775,0.04997693971906862,46.83521387696108,0,-0.06712778921791171,0
114516.71+472806.6,6478,56341,689,9.167360897053017,0.0426890011440035,46.62343876249603,0,-0.6838012209582268,0
102426.45+312656.9,6489,56329,126,7.964799738922966,0.05124572839681592,46.46842965848243,0,0.3637508331582237,0
113044.22+175753.9,6740,56401,60,9.884818442611445,0.19329129683482751,47.119610860025006,0,-0.9050866689876786,0
013245.01-020908.7,8736,57400,595,9.365989926801682,0.025460285031900714,46.785481089801806,0,-0.7203879234011145,-999
120429.46+502812.1,5455,56009,854,9.750978024109946,0.11985388266616102,47.19352023630409,0,-0.697336874207096,0
080910.05+250644.9,5788,56255,852,9.46383621025648,0.07793086852433652,46.92298253273769,0,-0.6807327639200268,0
101141.49+490336.7,5973,56067,324,9.387601781619772,0.08073663696894894,46.980489551655225,0,-0.5469913163657855,0
115720.79+293701.6,6986,56717,50,9.113002319099968,0.012624855480829093,47.61804212791696,0,0.3651607224157515,0
001522.62+014701.2,7617,56949,741,8.400069673688318,0.5154745685920489,46.770986934854626,0,0.2310381747650697,0
011911.68+220101.1,7617,56949,146,8.688714208433078,0.04942765640670093,46.98979303577776,0,0.1611997409434415,0
111318.67+565736.0,5401,55949,922,9.15364152037091,0.09259026052355404,46.58967352686212,0,-0.7038470799100268,0
131419.38+592111.1,5487,55982,196,9.503744092861506,0.01783282710472227,47.2445797476277,0,-0.3990434316350485,0
111639.22+262558.4,5851,56075,14,8.774243006423802,0.056455835509387736,46.76631848217108,0,-0.147803610653961,0
100936.33+480656.7,6457,56330,8,9.666178784115944,0.06615216870047975,47.147859981436945,0,-0.6581978890802384,0
085258.18+243409.3,6457,56330,88,9.031438373861455,0.04473964454252043,46.692984859456665,0,-0.478332600806029,0
104231.45+290554.0,6476,56358,882,9.278898807644241,0.018199186489020164,47.13391853060303,0,-0.2848593634424469,0
113510.34+364247.9,6750,56367,811,8.752859072703433,0.040190732545429916,46.58172814964125,0,-0.3110100094634217,0
102526.18+455914.8,7031,56449,331,8.793955871294164,0.08061644102518692,46.615042567415095,0,-0.3187923902803079,-999
011308.92+250024.7,7900,57358,311,9.262161659341244,0.024383473088217752,46.79522077493441,0,-0.6068199708080756,0
001342.63-014213.5,7633,56931,908,9.346996832616833,0.0316497585516817,46.879125914318436,0,-0.6077500046996356,0
093404.19+354227.8,8819,57450,569,9.539306637961376,0.06193409234667763,46.7298280942715,0,-0.9493576300911181,0
093336.98-011849.2,5343,55999,449,8.138520636874471,0.04282965478644545,46.92812438246676,0,0.6497246591910527,0
092455.79+021924.9,5352,56269,942,9.584175308216118,0.024081207692930158,46.799957846861,0,-0.9240965477563582,0
095859.18+114517.3,5376,55987,906,9.053745578789634,0.19028008167775032,46.8009505937046,0,-0.39267407148627437,0
130639.30+334842.5,5484,56039,334,9.428570415394374,0.04280203110709766,46.886182342924194,0,-0.6822671588714188,0
113839.32+030527.3,5858,56063,996,9.516789969994603,0.10235608538766573,46.95147514766842,0,-0.7051939087274236,0
114551.51+302250.1,6005,56090,364,9.564766031586027,0.06364086210126636,47.02255848188975,0,-0.6820866360975126,0
114558.71+064210.8,6815,56419,837,9.0129468710801,0.08485348079886505,46.72603297786776,0,-0.4267929796135786,-999
142603.10+502125.0,7670,57328,858,9.161474020659835,0.037187679722790315,46.71696868659295,0,-0.5843844204681244,0
125401.28+420523.3,5190,56077,120,9.563161202911205,0.0603475586038404,46.965854520205404,0,-0.7371857691070397,0
114508.18+464522.4,5416,56002,502,9.502432252541173,0.05510310534324483,47.729530761220886,0,0.0872194222784745,0
114519.20+461136.6,5984,56337,10,8.81606673449385,0.02673323618558709,46.74608287464142,0,-0.20986294625367224,0
091443.56+211507.0,6686,56389,170,9.14276632222068,0.024192616903517337,46.83586048301291,0,-0.4467849256090109,0
094238.03+563443.8,7081,56684,34,9.666407688805172,0.1121176852866545,46.895294457874655,0,-0.9109923173317559,0
081517.14+414609.2,7307,56720,793,9.372535719094486,0.031731291414203194,46.83301315875717,0,-0.6794016467385565,0
004443.29+315851.4,7659,57060,302,8.994310558232334,0.11753017609325173,46.62988272029287,0,-0.5043069243407033,0
014254.10+205432.9,7629,56988,700,9.203836420248546,0.010423460191251585,46.71378137344476,0,-0.6299341332050244,0
003500.61-001623.4,7662,57358,61,9.32010100325976,0.030953971934292054,46.652608800502534,0,-0.8073712891584642,-999
000940.84+273833.3,7627,56933,788,8.599978450238886,0.7822051796809777,46.7220706949609,0,-0.017786841679227013,0
114037.69+591157.1,5169,56045,964,9.058300317247916,0.04429637288546617,46.658707217083844,0,-0.5394721865653107,0
122739.03+405422.3,5187,56074,92,10.003963939614799,0.040640183239609495,47.497180370165026,0,-0.6466626558510119,10
082645.91+334218.1,5318,55983,526,9.459012363622293,0.025495781890039534,46.92943100265869,0,-0.6694604473648429,0
093942.47+350030.1,5372,55978,334,9.175277538411297,0.07380647415856695,46.791498432080445,0,-0.523658192732091,0
105744.53+413704.9,5398,56011,514,9.15372627173,0.023772360159795333,46.73277608441358,0,-0.5608292737176583,0
140518.02+573343.1,5473,56033,23,8.02777964424622,0.7102921321632801,46.79269132729452,0,0.6250325966470616,-999
130706.86+241427.1,6028,56102,444,9.592556815901336,0.04658928006432121,47.01825580658043,0,-0.7141800957221475,0
113813.60+515713.0,6486,56328,296,9.538629777140649,0.20867107259874434,46.52551767276816,0,-1.1529911907737278,10
101303.49+132359.8,6645,56398,618,9.720993311397805,0.03111716948326957,47.29319176771737,0,-0.5676806300816769,0
134313.79+505028.1,6786,56448,908,9.670837983632552,0.026032674212134944,47.259932516676386,0,-0.5507845533574046,0
013411.74+034014.5,7617,56949,122,9.47204775187037,0.04225494883053422,46.954730095751685,0,-0.6571967425199238,0
014340.17+243713.7,7867,57003,522,9.166672100305433,0.01711363563745095,46.571646356349355,0,-0.7349048303573175,0
100828.38+291108.9,7405,57134,231,9.439413422483339,0.0332522296606669,46.99544414284804,0,-0.5838483660365414,-999
121519.73+453305.2,7580,56955,96,9.52889417525108,0.021236216153975255,46.78607926281495,0,-0.8826939988373682,0
112134.14+312744.0,8388,57488,197,9.198284479511205,0.0584070031614277,46.675847208948966,0,-0.6623163569634782,0
141025.02+584056.3,7608,56945,504,9.009511827151481,0.06891618945505794,47.07036434112952,0,-0.07902657242320126,0
134704.31+334750.7,5063,55831,673,9.173271248431304,0.03227185530751424,46.72828930551769,0,-0.5848610293148512,0
111743.40+264026.8,5897,56042,440,9.510576992817331,0.037945611292032104,46.97168774978872,0,-0.6787683294298487,0
091918.15+280713.7,6664,56383,538,9.74685780332123,0.04634650218890083,47.15791323013914,0,-0.7288236595833323,0
003045.19+004528.6,7853,56988,422,8.882081002344087,0.05052463509406213,46.58557928031183,0,-0.4363808084334925,0
105122.39+383515.4,8866,57457,136,9.31165301476093,0.07690361110760777,46.83044989744691,0,-0.6210822037152576,-999
011347.32+192743.0,7869,57012,726,8.945928540096466,0.04407078423717761,46.666510671648105,0,-0.4192969548495996,0
122450.16+524210.5,4980,56048,380,9.403024827390736,0.054572532448078845,46.70464839353583,0,-0.8382555202561477,0
132404.48+265222.5,5173,56046,152,9.225010948960904,0.029584377457752546,46.83960092647712,0,-0.5252891088850246,0
020635.45+233614.2,5299,55927,640,9.10512812594038,0.03741678417417717,46.76337362554173,0,-0.48163358679988744,0
083226.05+270256.0,5328,55982,332,9.204218488004516,0.02524575367868743,46.752930479899476,0,-0.5911670945062789,0
102014.01+403200.5,5352,56269,598,9.062672951213823,0.03177692576909536,46.876943875414746,0,-0.32560816220031624,0
080356.01+385328.7,5778,56328,302,9.551483794333786,0.029954275835796487,47.32474090267848,0,-0.3666219780565464,0
083745.90+565847.5,5782,56272,645,9.163011651896078,0.0247947896600642,46.97298669592781,0,-0.32990404236950804,-999
101811.57+524811.7,5871,56041,514,9.161521253578824,0.026155127434981232,46.80627297212652,0,-0.4951273678535416,0
113108.08+253044.0,6011,56103,384,9.68733483443922,0.1264962693907548,46.80600509819057,0,-1.021208822649891,0
092132.20+153958.2,6459,56273,762,9.354559923547175,0.023939154263730913,46.86005714681715,0,-0.6343818631312655,0
014159.85+310728.5,7870,57016,922,9.427988671732809,0.019841892454233415,47.1792309635773,0,-0.3886367945567511,0
000657.33+190706.4,7835,56986,844,9.223866252357013,0.129699333700816,46.82105278405754,0,-0.5426925547007092,-999
073845.05+251227.0,5178,56246,764,9.411835065055216,0.02358193747620771,46.68127777840562,0,-0.8704363730508328,0
023535.23+013638.3,5315,55978,523,9.406785647947814,0.027929574036260056,47.08704423272663,0,-0.4596205016224194,0
131532.91+013409.0,5471,56034,812,8.912282421716839,0.03863026765976971,46.71416794482423,0,-0.33799356329384456,-999
114639.60+222654.5,5862,56045,414,9.56411512001217,0.03736715128726547,47.56715767233013,0,-0.13683653408327612,0
125352.57+140008.9,6017,56075,156,9.147611931731735,0.029382960443982878,46.68618125081886,0,-0.6013097673141115,-999
104107.82+433240.6,6059,56093,114,8.993035616798625,0.23939792098957338,46.86842457547977,0,-0.2644901277200927,-999
103845.76+391416.2,6674,56416,218,9.05537095037225,0.08899610351393104,46.592906857812544,0,-0.6023431789609451,0
090823.72+383400.6,7081,56684,906,9.417345870247908,0.041103071129701116,46.77907855492535,0,-0.7781464017237988,0
