,Spectra Name,Redshift,SNR
9346,spec-5696-55946-0513-dered.dr16,2.3893,10.84766
9347,spec-5708-56605-0170-dered.dr16,2.39219,16.20954
9348,spec-5983-56310-0714-dered.dr16,2.38922,11.0955
9349,spec-6013-56074-0364-dered.dr16,2.38822,13.53018
9350,spec-6204-56220-0178-dered.dr16,2.39169,10.66659
9351,spec-6260-56568-0826-dered.dr16,2.383051,19.52238
9352,spec-6292-56566-0410-dered.dr16,2.3942,14.08234
9353,spec-6310-56455-0492-dered.dr16,2.39421,14.10315
9354,spec-6661-56366-0442-dered.dr16,2.39,26.08374
9355,spec-6697-56419-0182-dered.dr16,2.372656,11.70559
9356,spec-6735-56397-0520-dered.dr16,2.39187,11.27816
9357,spec-6745-56425-0634-dered.dr16,2.40023,11.14697
9358,spec-7825-57030-0360-dered.dr16,2.397299,11.48479
9359,spec-7838-56958-0960-dered.dr16,2.3924,10.22571
9360,spec-9144-57666-0103-dered.dr16,2.3905,14.68909
9361,spec-4485-55836-0088-dered.dr16,2.39917,14.15691
9362,spec-4604-55983-0428-dered.dr16,2.391,14.60211
9363,spec-4975-56037-0846-dered.dr16,2.38857,10.38969
9364,spec-5122-55841-0598-dered.dr16,2.39536,10.16879
9365,spec-5207-56018-0009-dered.dr16,2.39018,12.50043
9366,spec-5212-56016-0204-dered.dr16,2.39049,10.33372
9367,spec-5212-56016-0398-dered.dr16,2.39338,12.90729
9368,spec-5337-55987-0986-dered.dr16,2.39407,20.06515
9369,spec-5364-56000-0261-dered.dr16,2.382614,10.11913
9370,spec-5412-55981-0663-dered.dr16,2.393214,18.40993
9371,spec-5420-56009-0354-dered.dr16,2.39519,18.83951
9372,spec-5438-56002-0758-dered.dr16,2.38926,18.31817
9373,spec-5728-56334-0244-dered.dr16,2.39709,11.1981
9374,spec-5954-56462-0592-dered.dr16,2.393,15.66425
9375,spec-6014-56072-0858-dered.dr16,2.380107,11.48754
9376,spec-6294-56482-0958-dered.dr16,2.39543,12.21136
9377,spec-6403-56357-0878-dered.dr16,2.39375,13.91006
9378,spec-6825-56717-0272-dered.dr16,2.39198,14.54606
9379,spec-7398-56781-0879-dered.dr16,2.39031,12.70043
9380,spec-9364-57699-0153-dered.dr16,2.3912,13.32005
9381,spec-7743-58107-0027-dered.dr16,2.3914,27.83631
9382,spec-5712-56602-0798-dered.dr16,2.4021,16.40347
9383,spec-5042-55856-0204-dered.dr16,2.39644,13.64235
9384,spec-5056-55921-0608-dered.dr16,2.39208,12.01823
9385,spec-5062-55803-0859-dered.dr16,2.39109,11.22931
9386,spec-5342-56003-0374-dered.dr16,2.39076,14.26343
9387,spec-5374-55947-0894-dered.dr16,2.39259,13.32181
9388,spec-5476-55986-0694-dered.dr16,2.3971,19.07595
9389,spec-5802-56309-0746-dered.dr16,2.38947,11.27694
9390,spec-5971-56064-0584-dered.dr16,2.3914,16.94863
9391,spec-6034-56103-0316-dered.dr16,2.397022,13.91154
9392,spec-6040-56101-0278-dered.dr16,2.39192,14.13758
9393,spec-6461-56329-0904-dered.dr16,2.393206,10.74206
9394,spec-6477-56365-0698-dered.dr16,2.38521,18.97379
9395,spec-6502-56544-0199-dered.dr16,2.39038,13.01548
9396,spec-6736-56366-0820-dered.dr16,2.39187,15.97755
9397,spec-6743-56385-0563-dered.dr16,2.39287,17.50802
9398,spec-6872-56540-0750-dered.dr16,2.392,10.30213
9399,spec-7108-56686-0032-dered.dr16,2.39593,10.22806
9400,spec-7134-56566-0719-dered.dr16,2.39361,20.54273
9401,spec-7140-56569-0074-dered.dr16,2.38747,11.05996
9402,spec-9560-57805-0367-dered.dr16,2.392,17.31793
9403,spec-4427-56107-0838-dered.dr16,2.39143,14.1563
9404,spec-4465-55858-0670-dered.dr16,2.393,10.504
9405,spec-5042-55856-0222-dered.dr16,2.393,17.48165
9406,spec-5063-55831-0578-dered.dr16,2.389231,24.92622
9407,spec-5119-55836-0948-dered.dr16,2.393,10.59564
9408,spec-5169-56045-0597-dered.dr16,2.39744,15.96227
9409,spec-5176-56221-0255-dered.dr16,2.39682,14.69066
9410,spec-5207-56018-0226-dered.dr16,2.39386,15.59643
9411,spec-5342-56003-0149-dered.dr16,2.3855,14.02383
9412,spec-5363-55956-0894-dered.dr16,2.39314,10.89935
9413,spec-5367-55986-0678-dered.dr16,2.38622,17.20565
9414,spec-5368-56001-0672-dered.dr16,2.39674,24.06694
9415,spec-5377-55957-0676-dered.dr16,2.395398,14.14468
9416,spec-5397-55944-0678-dered.dr16,2.3916,16.49146
9417,spec-5896-56047-0352-dered.dr16,2.394323,17.06431
9418,spec-6147-56239-1000-dered.dr16,2.39698,11.40906
9419,spec-6192-56269-0460-dered.dr16,2.39534,17.07327
9420,spec-6594-56272-0374-dered.dr16,2.39445,17.28146
9421,spec-6626-56330-0228-dered.dr16,2.393,20.92708
9422,spec-6743-56385-0960-dered.dr16,2.39194,11.30663
9423,spec-7096-56683-0600-dered.dr16,2.39448,13.08082
9424,spec-7142-56567-0878-dered.dr16,2.393,10.15077
9425,spec-9313-57727-0881-dered.dr16,2.393,12.62855
9426,spec-7705-57332-0081-dered.dr16,2.422128,18.81653
9427,spec-9368-57817-0874-dered.dr16,2.3934,15.9113
9428,spec-3834-56014-0308-dered.dr16,2.40002,14.323
9429,spec-4547-55893-0950-dered.dr16,2.4011,13.32918
9430,spec-5026-55855-0260-dered.dr16,2.3915,12.01338
9431,spec-5028-55836-0140-dered.dr16,2.39795,13.04851
9432,spec-5137-55833-0870-dered.dr16,2.39258,25.59469
9433,spec-5139-55866-0854-dered.dr16,2.39912,10.35092
9434,spec-5904-56046-0904-dered.dr16,2.39269,11.13382
9435,spec-6126-56269-0162-dered.dr16,2.39555,11.68675
9436,spec-6421-56274-0656-dered.dr16,2.39862,23.13567
9437,spec-6443-56367-0284-dered.dr16,2.39104,10.81249
9438,spec-6459-56273-0794-dered.dr16,2.38546,19.99775
9439,spec-6628-56366-0272-dered.dr16,2.39381,14.09766
9440,spec-6729-56419-0322-dered.dr16,2.397007,18.61889
9441,spec-6976-56448-0544-dered.dr16,2.395582,10.59793
9442,spec-7118-56686-0854-dered.dr16,2.39807,32.21548
9443,spec-7294-56739-0698-dered.dr16,2.397466,11.56834
9444,spec-7639-57297-0270-dered.dr16,2.39475,16.28697
9445,spec-8489-57483-0337-dered.dr16,2.39302,12.65953
9446,spec-9580-57865-0778-dered.dr16,2.394,12.43
9447,spec-11295-58456-0086-dered.dr16,2.3947,17.27579
9448,spec-4349-55803-0112-dered.dr16,2.39359,13.54996
9449,spec-4980-56048-0414-dered.dr16,2.395,10.32465
9450,spec-5294-55922-0686-dered.dr16,2.39465,10.40845
9451,spec-5328-55982-0850-dered.dr16,2.3914,15.10482
9452,spec-5341-55931-0698-dered.dr16,2.39937,22.38564
9453,spec-5347-56008-0628-dered.dr16,2.39568,28.58193
9454,spec-5421-55980-0222-dered.dr16,2.38928,11.52407
9455,spec-5479-56016-0874-dered.dr16,2.40111,17.88057
9456,spec-5695-56191-0854-dered.dr16,2.39747,12.46991
9457,spec-5767-56245-0952-dered.dr16,2.39621,21.72122
9458,spec-5806-56310-0228-dered.dr16,2.40041,13.44828
9459,spec-5900-56043-0732-dered.dr16,2.401783,14.74599
9460,spec-5986-56328-0208-dered.dr16,2.39737,10.91935
9461,spec-6138-56598-0754-dered.dr16,2.39348,24.75767
9462,spec-6320-56453-0646-dered.dr16,2.398664,24.9983
9463,spec-6423-56313-0788-dered.dr16,2.39341,14.99186
9464,spec-6451-56358-0490-dered.dr16,2.40126,15.5504
9465,spec-6731-56385-0736-dered.dr16,2.39319,19.36746
9466,spec-6754-56414-0240-dered.dr16,2.40079,13.84518
9467,spec-6828-56430-0252-dered.dr16,2.39993,14.46041
9468,spec-6833-56413-0810-dered.dr16,2.39126,14.23348
9469,spec-6873-56541-0054-dered.dr16,2.40578,11.507
9470,spec-6967-56447-0984-dered.dr16,2.3972,11.7573
9471,spec-7134-56566-0496-dered.dr16,2.395,10.90587
9472,spec-7668-57579-0408-dered.dr16,2.395,14.46601
9473,spec-11070-58452-0318-dered.dr16,2.3954,28.65068
9474,spec-10663-58162-0526-dered.dr16,2.3957,12.24137
9475,spec-4873-55926-0714-dered.dr16,2.39217,10.37827
9476,spec-5021-55863-0686-dered.dr16,2.39397,15.46486
9477,spec-5027-56218-0415-dered.dr16,2.39701,18.39052
9478,spec-5051-56214-0658-dered.dr16,2.40021,13.92329
9479,spec-5211-56002-0566-dered.dr16,2.38966,23.33357
9480,spec-5456-55980-0766-dered.dr16,2.39174,12.10615
9481,spec-5868-56045-0660-dered.dr16,2.396,10.06398
9482,spec-5992-56066-0400-dered.dr16,2.399043,12.41598
9483,spec-6177-56268-0435-dered.dr16,2.39292,16.59548
9484,spec-6188-56208-0348-dered.dr16,2.39263,16.28383
9485,spec-6486-56328-0952-dered.dr16,2.3974,18.84978
9486,spec-6669-56413-0262-dered.dr16,2.404012,10.27257
9487,spec-6790-56430-0808-dered.dr16,2.38804,10.5834
9488,spec-6797-56426-0754-dered.dr16,2.39195,10.78254
9489,spec-7091-56658-0753-dered.dr16,2.396,13.36125
9490,spec-7112-56666-0424-dered.dr16,2.39488,10.6371
9491,spec-9161-57691-0596-dered.dr16,2.396,14.60523
9492,spec-7745-58077-0085-dered.dr16,2.3962,17.77007
9493,spec-3841-56016-0062-dered.dr16,2.397,10.05949
9494,spec-4536-55857-0150-dered.dr16,2.4002,14.31059
9495,spec-4656-55828-0860-dered.dr16,2.398276,15.98199
9496,spec-5167-56066-0188-dered.dr16,2.39867,11.18668
9497,spec-5405-56010-0378-dered.dr16,2.397,24.67503
9498,spec-5461-56018-0670-dered.dr16,2.39884,15.88328
9499,spec-5787-56254-0698-dered.dr16,2.39669,12.00567
9500,spec-5994-56101-0365-dered.dr16,2.39917,24.24437
9501,spec-6037-56106-0610-dered.dr16,2.38948,11.58197
9502,spec-6054-56089-0784-dered.dr16,2.39612,15.01168
9503,spec-6147-56239-0684-dered.dr16,2.39451,13.1474
9504,spec-6317-56448-0906-dered.dr16,2.39625,18.18677
9505,spec-6622-56365-0744-dered.dr16,2.41032,10.86011
9506,spec-6665-56390-0930-dered.dr16,2.401,11.78484
9507,spec-6682-56390-0929-dered.dr16,2.396588,13.28399
9508,spec-6708-56452-0366-dered.dr16,2.400054,19.01721
9509,spec-6738-56424-0244-dered.dr16,2.40352,20.1962
9510,spec-6805-56442-0552-dered.dr16,2.39388,11.55635
9511,spec-4973-56042-0384-dered.dr16,2.39356,13.12776
9512,spec-5311-55956-0908-dered.dr16,2.40283,12.13907
9513,spec-5329-55946-0224-dered.dr16,2.40012,19.67665
9514,spec-5395-56003-0706-dered.dr16,2.40393,11.34278
9515,spec-5465-55988-0630-dered.dr16,2.39764,12.78046
9516,spec-5712-56602-0342-dered.dr16,2.41162,10.28769
9517,spec-5968-56356-0818-dered.dr16,2.39829,14.41444
9518,spec-5993-56070-0740-dered.dr16,2.39888,14.41796
9519,spec-6015-56096-0339-dered.dr16,2.398406,17.25792
9520,spec-6022-56076-0590-dered.dr16,2.40054,14.73408
9521,spec-6677-56385-0050-dered.dr16,2.39272,14.4801
9522,spec-6689-56396-0515-dered.dr16,2.39631,13.23697
9523,spec-6803-56402-0432-dered.dr16,2.39145,13.13795
9524,spec-7040-56574-0880-dered.dr16,2.40704,12.56447
9525,spec-7380-56753-0708-dered.dr16,2.40074,11.25495
9526,spec-7563-56810-0163-dered.dr16,2.398,11.3219
9527,spec-9548-57785-0700-dered.dr16,2.398,14.29669
9528,spec-4686-56013-0778-dered.dr16,2.400324,14.38124
9529,spec-5119-55836-0430-dered.dr16,2.399,15.85904
9530,spec-5183-55976-0602-dered.dr16,2.39782,18.28715
9531,spec-5420-56009-0720-dered.dr16,2.40068,19.12019
9532,spec-5461-56018-0408-dered.dr16,2.40279,14.2158
9533,spec-6016-56073-0606-dered.dr16,2.40361,10.22148
9534,spec-6037-56104-0736-dered.dr16,2.39916,12.25691
9535,spec-6122-56246-0832-dered.dr16,2.40124,21.42642
9536,spec-6184-56267-0038-dered.dr16,2.3948,18.20104
9537,spec-6425-56298-0678-dered.dr16,2.40683,16.25049
9538,spec-6429-56274-0092-dered.dr16,2.404423,19.98546
9539,spec-6490-56330-0392-dered.dr16,2.40153,11.57712
9540,spec-6491-56337-0204-dered.dr16,2.3998,13.04517
9541,spec-6648-56383-0934-dered.dr16,2.40075,15.01965
9542,spec-6715-56449-0204-dered.dr16,2.39963,10.91476
9543,spec-6816-56444-0246-dered.dr16,2.3992,23.91083
9544,spec-7139-56568-0466-dered.dr16,2.39684,13.03514
9545,spec-8396-57837-0598-dered.dr16,2.399,12.12567
9546,spec-8517-57899-0534-dered.dr16,2.3994,14.43879
9547,spec-10914-58257-0249-dered.dr16,2.4,20.04774
9548,spec-4469-55863-0392-dered.dr16,2.39753,15.28414
9549,spec-5386-56008-0278-dered.dr16,2.4024,12.36954
9550,spec-5801-56328-0844-dered.dr16,2.404891,10.22997
9551,spec-5850-56042-0866-dered.dr16,2.40293,20.57558
9552,spec-5951-56102-0062-dered.dr16,2.394042,11.03171
9553,spec-5964-56098-0910-dered.dr16,2.3987,10.3857
9554,spec-6585-56479-0828-dered.dr16,2.4018,14.79431
9555,spec-6622-56365-0912-dered.dr16,2.40257,11.64366
9556,spec-6624-56385-0322-dered.dr16,2.4,11.73936
9557,spec-6727-56369-0773-dered.dr16,2.403469,26.10978
9558,spec-6873-56541-0732-dered.dr16,2.40106,12.93802
9559,spec-7145-56567-0150-dered.dr16,2.40089,12.97361
9560,spec-7512-56777-0350-dered.dr16,2.40389,13.7414
9561,spec-7587-57297-0025-dered.dr16,2.39507,12.15301
9562,spec-8866-57457-0189-dered.dr16,2.39654,15.53812
9563,spec-8067-58253-0257-dered.dr16,2.4005,15.0467
9564,spec-4696-56354-0824-dered.dr16,2.4022,13.86031
9565,spec-4770-55928-0664-dered.dr16,2.40458,11.03609
9566,spec-5022-55827-0132-dered.dr16,2.40854,14.17893
9567,spec-5345-56010-0738-dered.dr16,2.396247,12.97379
9568,spec-5360-55983-0216-dered.dr16,2.4001,17.84943
9569,spec-5722-56008-0842-dered.dr16,2.39984,10.82163
9570,spec-5794-56282-0306-dered.dr16,2.39716,26.37401
9571,spec-6064-56097-0446-dered.dr16,2.4004,11.63352
9572,spec-6123-56217-0304-dered.dr16,2.39203,10.27592
9573,spec-6204-56220-0141-dered.dr16,2.398607,20.56014
9574,spec-6588-56536-0514-dered.dr16,2.40122,14.74735
9575,spec-6756-56426-0238-dered.dr16,2.399927,11.15139
9576,spec-8219-57429-0442-dered.dr16,2.402379,22.76446
9577,spec-8527-57897-0082-dered.dr16,2.401,19.02022
9578,spec-4767-55946-0074-dered.dr16,2.40326,15.78204
9579,spec-4843-55860-0576-dered.dr16,2.41683,12.03816
9580,spec-5205-56040-0608-dered.dr16,2.40381,24.04422
9581,spec-5209-56002-0456-dered.dr16,2.40348,17.83163
9582,spec-5873-56035-0616-dered.dr16,2.40127,10.40285
9583,spec-5970-56046-0998-dered.dr16,2.39894,14.4803
9584,spec-6061-56076-0660-dered.dr16,2.39981,10.47174
9585,spec-6136-56206-0102-dered.dr16,2.39895,14.62147
9586,spec-6319-56452-0714-dered.dr16,2.4022,20.22969
9587,spec-6443-56367-0672-dered.dr16,2.40369,14.98649
9588,spec-6480-56340-0082-dered.dr16,2.40376,22.04678
9589,spec-6718-56398-0684-dered.dr16,2.40172,18.50105
9590,spec-7112-56666-0222-dered.dr16,2.402,11.08953
9591,spec-7112-56666-0559-dered.dr16,2.3999,34.00177
9592,spec-11378-58437-0798-dered.dr16,2.4021,22.65568
9593,spec-8535-58019-0537-dered.dr16,2.4027,33.27077
9594,spec-4376-55863-0025-dered.dr16,2.405007,22.8782
9595,spec-4795-55889-0310-dered.dr16,2.40068,16.89635
9596,spec-5037-55823-0020-dered.dr16,2.4053,10.50834
9597,spec-5153-56577-0150-dered.dr16,2.3969,15.44108
9598,spec-5452-55957-0584-dered.dr16,2.40273,12.09343
9599,spec-5468-56014-0996-dered.dr16,2.40191,16.03553
9600,spec-5492-56010-0314-dered.dr16,2.39826,11.19606
9601,spec-6019-56074-0188-dered.dr16,2.403,11.96606
9602,spec-6136-56206-0718-dered.dr16,2.40621,23.47727
9603,spec-6176-56264-0762-dered.dr16,2.403,12.75414
9604,spec-6276-56269-0312-dered.dr16,2.40726,14.99464
9605,spec-6635-56370-0770-dered.dr16,2.3978,14.16519
9606,spec-6693-56384-0928-dered.dr16,2.403,13.0315
9607,spec-6709-56429-0344-dered.dr16,2.40401,23.60556
9608,spec-6788-56428-0350-dered.dr16,2.40528,10.05539
9609,spec-6879-56539-0190-dered.dr16,2.40662,15.15215
9610,spec-7103-56661-0726-dered.dr16,2.40486,18.78379
9611,spec-9546-57864-0706-dered.dr16,2.403,16.45223
9612,spec-4399-55811-0894-dered.dr16,2.40589,10.96449
9613,spec-4850-55929-0132-dered.dr16,2.40677,16.82837
9614,spec-5733-56575-0142-dered.dr16,2.404,13.79497
9615,spec-5893-56034-0360-dered.dr16,2.409519,16.1845
9616,spec-5964-56098-0596-dered.dr16,2.40472,17.00443
9617,spec-5982-56074-0260-dered.dr16,2.40047,11.60903
9618,spec-6291-56209-0808-dered.dr16,2.4038,11.73879
9619,spec-6637-56370-0736-dered.dr16,2.40495,12.10948
9620,spec-6838-56429-0670-dered.dr16,2.40503,13.04122
9621,spec-6839-56425-0674-dered.dr16,2.402105,13.95065
9622,spec-9313-57727-0820-dered.dr16,2.404,21.26166
9623,spec-10920-58252-0048-dered.dr16,2.4047,15.02039
9624,spec-4639-55944-0780-dered.dr16,2.39766,20.00692
9625,spec-4903-55927-0041-dered.dr16,2.405,13.03963
9626,spec-5363-55956-0724-dered.dr16,2.40766,11.26801
9627,spec-5417-55978-0094-dered.dr16,2.40941,23.34947
9628,spec-5451-56010-0009-dered.dr16,2.41,15.4576
9629,spec-5735-55980-0360-dered.dr16,2.40098,15.86504
9630,spec-5813-56363-0072-dered.dr16,2.40371,12.60916
9631,spec-6006-56105-0506-dered.dr16,2.40822,13.99628
9632,spec-6111-56270-0436-dered.dr16,2.40535,12.47639
9633,spec-6129-56301-0448-dered.dr16,2.3988,15.78638
9634,spec-6276-56269-0620-dered.dr16,2.40651,11.45529
9635,spec-6485-56342-0840-dered.dr16,2.3981,12.81687
9636,spec-6494-56363-0764-dered.dr16,2.40644,12.18153
9637,spec-6760-56425-0262-dered.dr16,2.40194,14.80578
9638,spec-6808-56443-0346-dered.dr16,2.40512,10.78226
9639,spec-7124-56720-0304-dered.dr16,2.40705,12.68321
9640,spec-9327-57723-0379-dered.dr16,2.405,12.19481
9641,spec-9584-57786-0873-dered.dr16,2.405,16.96918
9642,spec-5289-55893-0620-dered.dr16,2.40749,14.69052
9643,spec-5374-55947-0264-dered.dr16,2.40563,10.78597
9644,spec-5399-55956-0030-dered.dr16,2.40577,21.67987
9645,spec-5428-56029-0732-dered.dr16,2.40852,15.24187
9646,spec-6029-56099-0584-dered.dr16,2.40337,22.31957
9647,spec-6137-56270-0778-dered.dr16,2.40612,13.1842
9648,spec-6158-56239-0612-dered.dr16,2.40724,12.75473
9649,spec-6197-56191-0574-dered.dr16,2.406,10.01462
9650,spec-6301-56543-0262-dered.dr16,2.41101,11.32323
9651,spec-6320-56453-0771-dered.dr16,2.40819,13.37762
9652,spec-6402-56334-0252-dered.dr16,2.41178,10.05331
9653,spec-6428-56279-0172-dered.dr16,2.40688,12.1517
9654,spec-7092-56683-0637-dered.dr16,2.40895,19.95332
9655,spec-7162-56605-0022-dered.dr16,2.40831,11.20383
9656,spec-11634-58484-0260-dered.dr16,2.4067,11.30697
9657,spec-5136-55836-0062-dered.dr16,2.40836,14.29391
9658,spec-5212-56016-0885-dered.dr16,2.40722,15.64091
9659,spec-5321-55945-0010-dered.dr16,2.40638,15.63455
9660,spec-5427-56001-0230-dered.dr16,2.405127,11.26311
9661,spec-5463-56003-0266-dered.dr16,2.40788,15.56631
9662,spec-5874-56039-0908-dered.dr16,2.411488,10.53475
9663,spec-6122-56246-0169-dered.dr16,2.40757,12.53294
9664,spec-6311-56447-0619-dered.dr16,2.40467,10.48052
9665,spec-6481-56363-0732-dered.dr16,2.40855,10.32269
9666,spec-6623-56367-0980-dered.dr16,2.40939,12.12182
9667,spec-6968-56443-0102-dered.dr16,2.407793,21.90932
9668,spec-8535-58019-0418-dered.dr16,2.4079,20.49436
9669,spec-4399-55811-0850-dered.dr16,2.414015,13.03352
9670,spec-4534-55863-0528-dered.dr16,2.40474,10.26923
9671,spec-4668-56211-0816-dered.dr16,2.40737,13.9234
9672,spec-5039-56220-0625-dered.dr16,2.404823,23.49805
9673,spec-5211-56002-0454-dered.dr16,2.41173,11.92607
9674,spec-5396-55947-0592-dered.dr16,2.4074,10.97268
9675,spec-6043-56096-0884-dered.dr16,2.40865,10.47238
9676,spec-6157-56238-0242-dered.dr16,2.406017,13.38261
9677,spec-6167-56189-0859-dered.dr16,2.41112,16.31872
9678,spec-6427-56328-0220-dered.dr16,2.408,17.53797
9679,spec-6622-56365-0510-dered.dr16,2.408,10.98263
9680,spec-6644-56384-0642-dered.dr16,2.4059,15.14918
9681,spec-6700-56384-0938-dered.dr16,2.40954,10.66897
9682,spec-6745-56425-0106-dered.dr16,2.40474,10.62545
9683,spec-6797-56426-0990-dered.dr16,2.41249,12.72533
9684,spec-6803-56402-0286-dered.dr16,2.41036,10.60272
9685,spec-9210-57656-0167-dered.dr16,2.408,27.41674
9686,spec-4534-55863-0816-dered.dr16,2.41088,10.86789
9687,spec-4872-55944-0658-dered.dr16,2.40602,12.65777
9688,spec-5402-55927-0852-dered.dr16,2.41003,11.54508
9689,spec-5449-56030-0370-dered.dr16,2.411175,15.28455
9690,spec-5485-56063-0966-dered.dr16,2.40709,10.73825
9691,spec-5716-56684-0348-dered.dr16,2.40915,11.47278
9692,spec-5968-56356-0661-dered.dr16,2.40747,23.24873
9693,spec-6441-56364-0158-dered.dr16,2.409,16.64435
9694,spec-6464-56309-0246-dered.dr16,2.40864,14.15624
9695,spec-6629-56365-0451-dered.dr16,2.406114,28.76005
9696,spec-6787-56447-0166-dered.dr16,2.40592,14.39115
9697,spec-7123-56726-0176-dered.dr16,2.41121,10.61885
9698,spec-9554-57807-0259-dered.dr16,2.409,13.36979
9699,spec-4323-55884-0228-dered.dr16,2.413278,14.86743
9700,spec-4445-55869-0242-dered.dr16,2.41278,11.98055
9701,spec-4464-55866-0028-dered.dr16,2.41361,11.44953
9702,spec-5032-56208-0858-dered.dr16,2.41583,11.56165
9703,spec-5119-55836-0150-dered.dr16,2.41,10.10228
9704,spec-5152-56010-0814-dered.dr16,2.41152,19.29582
9705,spec-5170-56063-0592-dered.dr16,2.416265,12.93764
9706,spec-5202-55824-0760-dered.dr16,2.41228,19.50886
9707,spec-5399-55956-0300-dered.dr16,2.41076,10.26226
9708,spec-5401-55949-0676-dered.dr16,2.4081,10.42694
9709,spec-5422-55986-0078-dered.dr16,2.41469,14.32975
9710,spec-5697-55944-0752-dered.dr16,2.41503,13.50013
9711,spec-5854-56035-0694-dered.dr16,2.41005,20.6778
9712,spec-5891-56034-0772-dered.dr16,2.41128,11.19713
9713,spec-5961-56460-0732-dered.dr16,2.41055,15.20413
9714,spec-5966-56101-0878-dered.dr16,2.40918,29.53826
9715,spec-6320-56453-0282-dered.dr16,2.41277,23.45577
9716,spec-6402-56334-0232-dered.dr16,2.41,10.5081
9717,spec-6422-56328-0404-dered.dr16,2.40801,15.25429
9718,spec-6422-56328-0612-dered.dr16,2.40804,12.75001
9719,spec-6448-56365-0068-dered.dr16,2.41298,23.83937
9720,spec-6492-56362-0874-dered.dr16,2.39873,12.9287
9721,spec-6495-56339-0156-dered.dr16,2.406493,13.13948
9722,spec-6503-56564-0248-dered.dr16,2.41174,11.04679
9723,spec-6508-56535-0056-dered.dr16,2.40673,26.03082
9724,spec-6642-56396-0310-dered.dr16,2.41,16.14036
9725,spec-6685-56412-0313-dered.dr16,2.410731,15.33515
9726,spec-6698-56637-0654-dered.dr16,2.40218,11.33038
9727,spec-6805-56442-0058-dered.dr16,2.40939,13.05363
9728,spec-7155-56629-0753-dered.dr16,2.41018,11.80396
9729,spec-7238-56660-0728-dered.dr16,2.40756,13.94156
9730,spec-8233-57887-0119-dered.dr16,2.41,12.79111
9731,spec-9240-57687-0077-dered.dr16,2.41,16.32147
9732,spec-8731-57416-0649-dered.dr16,2.43534,29.65661
9733,spec-7692-57064-0271-dered.dr16,2.41212,17.46116
9734,spec-4487-55866-0352-dered.dr16,2.41452,13.14248
9735,spec-5318-55983-0162-dered.dr16,2.4183,10.95976
9736,spec-5395-56003-0852-dered.dr16,2.41118,15.76343
9737,spec-5745-55998-0843-dered.dr16,2.412038,15.0354
9738,spec-5801-56328-0884-dered.dr16,2.40903,11.12115
9739,spec-6037-56106-0658-dered.dr16,2.41175,40.60774
9740,spec-6058-56090-0102-dered.dr16,2.41124,11.68879
9741,spec-6436-56363-0766-dered.dr16,2.4099,11.95773
9742,spec-6735-56397-0376-dered.dr16,2.41165,12.88255
9743,spec-6809-56454-0290-dered.dr16,2.41237,13.89772
9744,spec-7305-56991-0888-dered.dr16,2.41302,12.98
9745,spec-10254-58514-0835-dered.dr16,2.4112,10.35403
9746,spec-7747-58398-0444-dered.dr16,2.4116,15.55236
