SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
416,spec-8862-57461-0960-dered.dr16,spec-8862-57461-0960norm.dr16,1.913,18.94481,28.0976,1108720703810.6462,-2.9326654301581567
418,spec-9549-57807-0304-dered.dr16,spec-9549-57807-0304norm.dr16,1.913,14.78586,19.78879,118740398.62817682,-1.8882706676086245
423,spec-7668-57579-0707-dered.dr16,spec-7668-57579-0707norm.dr16,1.9132,10.0733,18.30951,8086089.75644624,-1.6015447791707846
437,spec-10431-58137-0135-dered.dr16,spec-10431-58137-0135norm.dr16,1.914,13.83831,18.46092,6633.743520943778,-0.7296249333028346
439,spec-5352-56269-0584-dered.dr16,spec-5352-56269-0584norm.dr16,1.914,22.91808,31.11114,7693269.918069138,-1.5239803689639977
456,spec-10434-58140-0572-dered.dr16,spec-10434-58140-0572norm.dr16,1.9143,11.81527,16.16488,40441598.46318762,-1.7468973373655827
457,spec-9147-58038-0241-dered.dr16,spec-9147-58038-0241norm.dr16,1.9144,10.13732,15.83046,0.30511396561171156,0.4358597418257822
459,spec-7630-57006-0180-dered.dr16,spec-7630-57006-0180norm.dr16,1.9147,16.91822,23.55755,486751037.05059034,-2.0426442689904136
460,spec-7821-57279-0079-dered.dr16,spec-7821-57279-0079norm.dr16,1.9147,10.14557,15.78055,163786.55835744322,-1.1405933983136656
466,spec-5403-55979-0500-dered.dr16,spec-5403-55979-0500norm.dr16,1.915,14.56991,22.25524,2447173.091649004,-1.3741787376450678
467,spec-5779-56338-0292-dered.dr16,spec-5779-56338-0292norm.dr16,1.915,12.12565,24.67933,14239.009886341855,-0.7899818939980964
469,spec-5867-56034-0637-dered.dr16,spec-5867-56034-0637norm.dr16,1.915,19.08338,28.06334,12672728.772535585,-1.5405258671277142
470,spec-5880-56042-0522-dered.dr16,spec-5880-56042-0522norm.dr16,1.915,11.04311,14.91557,20513070.16027636,-1.7132750393316079
473,spec-6660-56370-0736-dered.dr16,spec-6660-56370-0736norm.dr16,1.915,15.57605,14.59357,139448790928.64316,-2.726067298900706
481,spec-8506-57893-0528-dered.dr16,spec-8506-57893-0528norm.dr16,1.915,10.82534,19.44044,1439755.7848028038,-1.353357036691311
489,spec-10723-58287-0019-dered.dr16,spec-10723-58287-0019norm.dr16,1.9153,12.00296,16.09204,8440379555575.436,-3.206532088292224
494,spec-11046-58398-0643-dered.dr16,spec-11046-58398-0643norm.dr16,1.9155,11.66009,19.31827,326384.24132241216,-1.1760126912678046
501,spec-5396-55947-0930-dered.dr16,spec-5396-55947-0930norm.dr16,1.916,21.12073,33.9838,1991912.39126773,-1.3767491324056924
504,spec-6034-56103-0712-dered.dr16,spec-6034-56103-0712norm.dr16,1.916,15.24488,24.49664,178138286.48768374,-1.9051151080770627
507,spec-7655-57336-0358-dered.dr16,spec-7655-57336-0358norm.dr16,1.916,15.40636,20.83895,75933111.29572889,-1.8278634987840148
509,spec-8839-57846-0263-dered.dr16,spec-8839-57846-0263norm.dr16,1.916,25.65549,36.2434,6272623702.590838,-2.2049367770926644
514,spec-7892-57333-0024-dered.dr16,spec-7892-57333-0024norm.dr16,1.9162,12.34922,21.66229,17413.040138937464,-0.8154772826514474
517,spec-11396-58490-0784-dered.dr16,spec-11396-58490-0784norm.dr16,1.9166,13.18386,18.76016,817089.708573555,-1.2752405680846748
525,spec-8424-58248-0592-dered.dr16,spec-8424-58248-0592norm.dr16,1.9168,11.83232,15.64737,1016134244.8954701,-2.1526643441363613
526,spec-11303-58428-0234-dered.dr16,spec-11303-58428-0234norm.dr16,1.9169,10.16554,16.1271,90779.14197679708,-1.0776570349790193
530,spec-5164-56067-0928-dered.dr16,spec-5164-56067-0928norm.dr16,1.917,15.79554,21.26977,742263455.2424062,-2.049561528987654
532,spec-6486-56328-0254-dered.dr16,spec-6486-56328-0254norm.dr16,1.917,19.90937,26.3764,16648.189029262016,-0.8462074177228537
534,spec-6690-56416-0370-dered.dr16,spec-6690-56416-0370norm.dr16,1.917,15.70767,22.87462,37935041.731742434,-1.6974551170957082
543,spec-11114-58437-0780-dered.dr16,spec-11114-58437-0780norm.dr16,1.9172,11.13683,19.51911,819793.5824559503,-1.2738539365969057
547,spec-9173-58069-0823-dered.dr16,spec-9173-58069-0823norm.dr16,1.9175,12.67816,15.16527,38310661236.367485,-2.592610022408537
548,spec-9372-58074-0133-dered.dr16,spec-9372-58074-0133norm.dr16,1.9176,11.45532,17.68181,3263.875733563753,-0.7000537319048541
552,spec-7664-57367-0194-dered.dr16,spec-7664-57367-0194norm.dr16,1.9177,11.30188,16.25917,10339590.800894687,-1.6386440713092456
555,spec-8761-58430-0769-dered.dr16,spec-8761-58430-0769norm.dr16,1.9179,10.58005,17.55743,386.8367433393448,-0.4057897923514449
556,spec-9372-58074-0171-dered.dr16,spec-9372-58074-0171norm.dr16,1.9179,11.6788,19.1426,5.285954101603492,0.06963309923151921
559,spec-5808-56325-0532-dered.dr16,spec-5808-56325-0532norm.dr16,1.918,11.29388,19.4331,175540.42167760257,-1.12562722037189
561,spec-5973-56067-0372-dered.dr16,spec-5973-56067-0372norm.dr16,1.918,13.53756,17.95616,23937507.662827462,-1.7193216892956302
569,spec-9394-58108-0381-dered.dr16,spec-9394-58108-0381norm.dr16,1.918,14.36145,22.37492,0.10483422966920572,0.6159417928433024
570,spec-9546-57864-0317-dered.dr16,spec-9546-57864-0317norm.dr16,1.918,15.84161,19.36253,6954184.017418493,-1.5465961368238903
573,spec-7733-58103-0752-dered.dr16,spec-7733-58103-0752norm.dr16,1.9181,12.51696,22.73794,191412.4035502411,-1.114766589381183
594,spec-5790-56271-0071-dered.dr16,spec-5790-56271-0071norm.dr16,1.919,12.76563,17.49402,6316429.682118499,-1.5512652499511148
596,spec-6010-56097-0090-dered.dr16,spec-6010-56097-0090norm.dr16,1.919,17.38588,24.81156,1112629.9441492816,-1.279774047012961
598,spec-6430-56299-0510-dered.dr16,spec-6430-56299-0510norm.dr16,1.919,12.9443,16.38754,149098014.45194498,-1.91193645094046
609,spec-7671-57360-0360-dered.dr16,spec-7671-57360-0360norm.dr16,1.9196,12.63303,17.34315,809414.31979108,-1.3024445619431402
615,spec-5175-55955-0532-dered.dr16,spec-5175-55955-0532norm.dr16,1.92,10.77531,19.65754,105291.3044217674,-1.0653801214834109
616,spec-5284-55866-0892-dered.dr16,spec-5284-55866-0892norm.dr16,1.92,18.67833,31.15269,1581458.3127015121,-1.3068912112582183
627,spec-6693-56384-0730-dered.dr16,spec-6693-56384-0730norm.dr16,1.92,13.49266,16.69576,21322536.969426952,-1.7063919351603263
632,spec-7445-56720-0783-dered.dr16,spec-7445-56720-0783norm.dr16,1.92,11.39084,21.89657,1611868.3541493136,-1.3313180072354434
635,spec-8160-57071-0930-dered.dr16,spec-8160-57071-0930norm.dr16,1.92,12.81835,23.29908,9775565.83360786,-1.5450246880946357
637,spec-7728-58138-0111-dered.dr16,spec-7728-58138-0111norm.dr16,1.9203,13.11365,17.71181,464355772.2908603,-2.0452168664226344
643,spec-7642-57651-0556-dered.dr16,spec-7642-57651-0556norm.dr16,1.9206,13.69764,21.90914,1492419995.3672493,-2.1612828915500475
646,spec-11079-58485-0512-dered.dr16,spec-11079-58485-0512norm.dr16,1.9209,16.08833,26.19163,17552988.85900595,-1.6232463812070705
648,spec-5155-55946-0173-dered.dr16,spec-5155-55946-0173norm.dr16,1.921,12.82894,22.21829,13419446.6876846,-1.5734946043081222
654,spec-5767-56245-0817-dered.dr16,spec-5767-56245-0817norm.dr16,1.921,13.76344,25.93992,339.8189450508763,-0.39091054471914993
657,spec-6036-56093-0698-dered.dr16,spec-6036-56093-0698norm.dr16,1.921,12.58764,18.60996,55883529.48223596,-1.7965972341141678
660,spec-6670-56389-0286-dered.dr16,spec-6670-56389-0286norm.dr16,1.921,12.81287,17.37169,180115381.69044584,-1.9250504667501045
664,spec-8303-57805-0398-dered.dr16,spec-8303-57805-0398norm.dr16,1.921,18.42694,31.0041,2360422.0322520025,-1.354345089109457
675,spec-11633-58463-0754-dered.dr16,spec-11633-58463-0754norm.dr16,1.9214,10.39024,15.7176,240.5854581543264,-0.4018414603098151
682,spec-7748-58396-0522-dered.dr16,spec-7748-58396-0522norm.dr16,1.9216,23.36792,34.69908,846761542.9328302,-1.9783524699442834
701,spec-6486-56328-0706-dered.dr16,spec-6486-56328-0706norm.dr16,1.922,25.21932,42.49648,1031.8506332690242,-0.46836061997907624
702,spec-7096-56683-0980-dered.dr16,spec-7096-56683-0980norm.dr16,1.922,13.54528,15.0165,87692692.7897624,-1.8874986873756971
704,spec-7586-57186-0306-dered.dr16,spec-7586-57186-0306norm.dr16,1.922,14.34253,20.20846,0.002780538733259916,0.9804748500136445
721,spec-8758-58139-0955-dered.dr16,spec-8758-58139-0955norm.dr16,1.9229,17.77304,32.94865,2869631.2430230947,-1.3422348889800242
723,spec-11076-58428-0844-dered.dr16,spec-11076-58428-0844norm.dr16,1.923,14.06914,24.23533,9381853.080468716,-1.5431653955739466
725,spec-5320-55999-0270-dered.dr16,spec-5320-55999-0270norm.dr16,1.923,15.09715,21.34469,7970873.855343986,-1.5576569276120757
727,spec-5402-55927-0377-dered.dr16,spec-5402-55927-0377norm.dr16,1.923,24.11947,31.78262,2099329.9788840506,-1.3316653327701988
