SPECTRA INDEX,SPECTRA FILE NAME,NORM SPECTRA FILE NAME,REDSHIFT,CALCULATED SNR,SDSS SNR,BF,CF
507,spec-7655-57336-0358-dered.dr16,spec-7655-57336-0358norm.dr16,1.916,14.50825,20.83895,75933111.29572889,-1.8278634987840148
509,spec-8839-57846-0263-dered.dr16,spec-8839-57846-0263norm.dr16,1.916,25.23371,36.2434,6272623702.590838,-2.2049367770926644
514,spec-7892-57333-0024-dered.dr16,spec-7892-57333-0024norm.dr16,1.9162,11.90955,21.66229,17413.040138937464,-0.8154772826514474
517,spec-11396-58490-0784-dered.dr16,spec-11396-58490-078norm.dr16,1.9166,13.20373,18.76016,817089.708573555,-1.2752405680846748
525,spec-8424-58248-0592-dered.dr16,spec-8424-58248-0592norm.dr16,1.9168,11.01948,15.64737,1016134244.8954701,-2.1526643441363613
530,spec-5164-56067-0928-dered.dr16,spec-5164-56067-0928norm.dr16,1.917,15.15981,21.26977,742263455.2424062,-2.049561528987654
532,spec-6486-56328-0254-dered.dr16,spec-6486-56328-0254norm.dr16,1.917,18.41202,26.3764,16648.189029262016,-0.8462074177228537
534,spec-6690-56416-0370-dered.dr16,spec-6690-56416-0370norm.dr16,1.917,14.83216,22.87462,37935041.731742434,-1.6974551170957082
543,spec-11114-58437-0780-dered.dr16,spec-11114-58437-078norm.dr16,1.9172,10.18369,19.51911,819793.5824559503,-1.2738539365969057
544,spec-9331-57711-0233-dered.dr16,spec-9331-57711-0233norm.dr16,1.9173,20.6089,28.0675,1318474743.782483,-2.151632076596766
547,spec-9173-58069-0823-dered.dr16,spec-9173-58069-0823norm.dr16,1.9175,11.59342,15.16527,38310661236.367485,-2.592610022408537
548,spec-9372-58074-0133-dered.dr16,spec-9372-58074-0133norm.dr16,1.9176,11.28465,17.68181,3263.875733563753,-0.7000537319048541
552,spec-7664-57367-0194-dered.dr16,spec-7664-57367-0194norm.dr16,1.9177,11.0401,16.25917,10339590.800894687,-1.6386440713092456
555,spec-8761-58430-0769-dered.dr16,spec-8761-58430-0769norm.dr16,1.9179,10.09089,17.55743,386.8367433393448,-0.4057897923514449
556,spec-9372-58074-0171-dered.dr16,spec-9372-58074-0171norm.dr16,1.9179,10.8128,19.1426,5.285954101603492,0.06963309923151921
559,spec-5808-56325-0532-dered.dr16,spec-5808-56325-0532norm.dr16,1.918,10.90209,19.4331,175540.42167760257,-1.12562722037189
561,spec-5973-56067-0372-dered.dr16,spec-5973-56067-0372norm.dr16,1.918,12.68391,17.95616,23937507.662827462,-1.7193216892956302
568,spec-9341-57743-0141-dered.dr16,spec-9341-57743-0141norm.dr16,1.918,10.52786,20.14183,34.01974989582289,-0.12582892574462617
568,spec-9341-57743-0141-dered.dr16,spec-9341-57743-0141norm.dr16,1.918,10.52786,20.14183,34.01974989582289,-0.12582892574462617
569,spec-9394-58108-0381-dered.dr16,spec-9394-58108-0381norm.dr16,1.918,13.59166,22.37492,0.10483422966920572,0.6159417928433024
570,spec-9546-57864-0317-dered.dr16,spec-9546-57864-0317norm.dr16,1.918,15.1592,19.36253,6954184.017418493,-1.5465961368238903
573,spec-7733-58103-0752-dered.dr16,spec-7733-58103-0752norm.dr16,1.9181,11.27606,22.73794,191412.4035502411,-1.114766589381183
594,spec-5790-56271-0071-dered.dr16,spec-5790-56271-0071norm.dr16,1.919,12.10961,17.49402,6316429.682118499,-1.5512652499511148
596,spec-6010-56097-0090-dered.dr16,spec-6010-56097-0090norm.dr16,1.919,16.57691,24.81156,1112629.9441492816,-1.279774047012961
598,spec-6430-56299-0510-dered.dr16,spec-6430-56299-0510norm.dr16,1.919,12.81065,16.38754,149098014.45194498,-1.91193645094046
